formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,missing_return_policy
2024-02-29,2024-03-31,ok,0.00610794270274478,0.006107942702744779,0.9557239368837679,1000,1000,0.0,0.0,100,100,0.3255682898197029,0.20932577196607344,2.0,zero
2024-03-31,2024-04-30,ok,-0.03880286119930832,-0.03880841959796172,0.9603254700468897,1000,1000,0.0005713814405221161,0.0005713814405221161,100,100,0.2989039047281485,0.18736881237250674,2.0,zero
2024-04-30,2024-05-31,ok,0.023750451358057405,0.02374373967687069,1.2108891047044066,1000,1000,0.0007600997946446416,0.0007600997946446416,100,100,0.2596868339235547,0.16418071726385172,2.0,zero
2024-05-31,2024-06-30,ok,0.02609644024723649,0.02605641720275055,1.896970825352907,1000,1000,0.006994219285586609,0.006994219285586609,100,100,0.5006928219528824,0.34338267567216046,1.9999999999999996,zero
2024-06-30,2024-07-31,ok,-0.006911128285007618,-0.006914922980134754,1.00170301056017,1000,1000,0.00040274836840768476,0.00040274836840768476,100,100,0.43675724282393535,0.29621350562222915,2.0,zero
2024-07-31,2024-08-31,ok,-0.012334498388682955,-0.012334498388682955,1.8510505699374962,1000,1000,0.0,0.0,100,100,0.6269125421050235,0.44029608051379127,2.0000000000000004,zero
2024-08-31,2024-09-30,ok,-0.054053587007285235,-0.05405358700728523,3.0166581685317357,1000,1000,0.0,0.0,100,100,0.27142776998224993,0.223692289938987,2.0,zero
2024-09-30,2024-10-31,ok,-0.015915992585367227,-0.015915992585367227,1.4074880054079923,1000,1000,0.0,0.0,100,100,0.24985036722190243,0.19990969718820475,2.0,zero
2024-10-31,2024-11-30,ok,0.04799629844686013,0.047996298446860125,1.9485984248827999,1000,1000,0.0,0.0,100,100,0.42107085319542853,0.25290756174585816,2.0,zero
2024-11-30,2024-12-31,ok,-0.08036103151723467,-0.08038534276595406,1.8192997502603132,1000,1000,0.0033184887686840874,0.0033184887686840874,100,100,0.24647225763168729,0.16633450279236073,2.0,zero
1999-07-31,1999-08-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
1999-08-31,1999-09-30,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
1999-09-30,1999-10-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
1999-10-31,1999-11-30,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
1999-11-30,1999-12-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
1999-12-31,2000-01-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-01-31,2000-02-29,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-02-29,2000-03-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-03-31,2000-04-30,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-04-30,2000-05-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-05-31,2000-06-30,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-06-30,2000-07-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-07-31,2000-08-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-08-31,2000-09-30,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-09-30,2000-10-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-10-31,2000-11-30,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-11-30,2000-12-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2000-12-31,2001-01-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2001-01-31,2001-02-28,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2001-02-28,2001-03-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2001-03-31,2001-04-30,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2001-04-30,2001-05-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2001-05-31,2001-06-30,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2001-06-30,2001-07-31,insufficient_formation_coverage,0.0,0.0,0.0,1000,0,0.0,0.0,0,0,,,,adverse_100
2001-07-31,2001-08-31,ok,0.058391107528410084,0.058391107528410084,2.0,1000,1000,0.0,0.0,100,100,0.186341857597556,0.10605717379386558,2.0,adverse_100
2001-08-31,2001-09-30,ok,0.05558351445642072,0.06529273964293345,1.2807613087127352,1000,1000,0.004841395583313929,0.004841395583313929,100,100,0.22129112739087992,0.11977078019429757,2.0,adverse_100
2001-09-30,2001-10-31,ok,-0.10573896550409362,-0.08111826246592845,1.8801938271359426,1000,1000,0.012336925256084177,0.012336925256084177,100,100,0.20962278655791208,0.08887074358782858,2.0,adverse_100
2001-10-31,2001-11-30,ok,-0.1358838942848839,-0.06553524475622054,2.5208858596443426,1000,1000,0.035235952445158265,0.035235952445158265,100,100,0.15902469780505085,0.08923117647342073,2.0000000000000004,adverse_100
2001-11-30,2001-12-31,ok,-0.001838839273301608,0.007255535553192009,2.2209059883102302,1000,1000,0.0045539454683218,0.0045539454683218,100,100,0.18931565278037407,0.10992874205720873,2.0,adverse_100
2001-12-31,2002-01-31,ok,0.03510436213097227,0.04097356756976639,1.7902148801058742,1000,1000,0.002938687495015129,0.002938687495015129,100,100,0.15118979845045685,0.07489486526157661,2.0,adverse_100
2002-01-31,2002-02-28,ok,0.06576237376284637,0.06576237376284637,0.964370226606911,1000,1000,0.0,0.0,100,100,0.14448785684662066,0.07113043087714499,2.0,adverse_100
2002-02-28,2002-03-31,ok,-0.031212951316892248,-0.031212951316892258,1.0457436257427406,1000,1000,0.0,0.0,100,100,0.13137632252907183,0.06795477814870936,2.0,adverse_100
2002-03-31,2002-04-30,ok,0.11093903077256254,0.11352090815285985,1.8484796793217542,1000,1000,0.0012889459796640846,0.0012889459796640846,100,100,0.25830022153781207,0.09756885810642776,2.0,adverse_100
2002-04-30,2002-05-31,ok,0.054543424750142976,0.054543424750142976,1.2476557722731134,1000,1000,0.0,0.0,100,100,0.25383824520334514,0.14594225234074343,2.0,adverse_100
2002-05-31,2002-06-30,ok,0.00979501446154835,0.012123719841550926,0.8063644023328753,1000,1000,0.0011628270608973906,0.0011628270608973906,100,100,0.2449359012649051,0.13196600451495352,2.0000000000000004,adverse_100
2002-06-30,2002-07-31,ok,0.003125561454643275,0.009502684520799833,2.1334769848575155,1000,1000,0.003193373947617339,0.003193373947617339,100,100,0.127827683956304,0.07547402910802548,1.9999999999999996,adverse_100
2002-07-31,2002-08-31,ok,0.023572046870678067,0.027728299617405285,1.4495011570218326,1000,1000,0.00207521691924283,0.00207521691924283,100,100,0.14159261370202073,0.07193853645496018,1.9999999999999998,adverse_100
2002-08-31,2002-09-30,ok,0.05771465067765433,0.06289189813803506,1.7003079188624595,1000,1000,0.002592289227157562,0.002592289227157562,100,100,0.23640285846582637,0.11593411596980582,2.0000000000000004,adverse_100
2002-09-30,2002-10-31,ok,-0.08295432537876095,-0.08295432537876095,1.408935584060853,1000,1000,0.0,0.0,100,100,0.3365947968276642,0.16086319845696767,2.0,adverse_100
2002-10-31,2002-11-30,ok,-0.07071199078603795,-0.07071199078603793,1.97975730680924,1000,1000,0.0,0.0,100,100,0.2648316285017442,0.12360934811278651,1.9999999999999998,adverse_100
2002-11-30,2002-12-31,ok,0.03566627478630357,0.04572640266351626,1.7115050274044976,1000,1000,0.005024642349511229,0.005024642349511229,100,100,0.12232963717962843,0.07294113246799891,2.0,adverse_100
2002-12-31,2003-01-31,ok,-0.004735493264685892,-0.0047354932646858925,1.6336277771789014,1000,1000,0.0,0.0,100,100,0.28495294977771024,0.14345753029005492,2.0000000000000004,adverse_100
2003-01-31,2003-02-28,ok,-0.010611708039338506,-0.010611708039338507,1.1031284844521296,1000,1000,0.0,0.0,100,100,0.11346808507107334,0.07174419005836521,2.0,adverse_100
2003-02-28,2003-03-31,ok,-0.024559074919096917,-0.02455907491909691,0.6778966490197944,1000,1000,0.0,0.0,100,100,0.10211808014824435,0.06684399208065686,2.0,adverse_100
2003-03-31,2003-04-30,ok,-0.04719644765744935,-0.033082165103691594,2.3794078521156785,1000,1000,0.00705052083781218,0.00705052083781218,100,100,0.27270071905235427,0.10907724537620117,1.9999999999999996,adverse_100
2003-04-30,2003-05-31,ok,-0.017720866973117467,-0.013891763809873158,2.0194472614161336,1000,1000,0.0019128243012780952,0.0019128243012780952,100,100,0.3006706249468052,0.19977726871067278,2.0,adverse_100
2003-05-31,2003-06-30,ok,-0.028814073993763126,-0.028814073993763116,1.133683562923931,1000,1000,0.0,0.0,100,100,0.27667090224352925,0.168074913870509,2.0,adverse_100
2003-06-30,2003-07-31,ok,-0.01907916160634464,-0.017280703185019453,0.7932972442697482,1000,1000,0.0008986235383977113,0.0008986235383977113,100,100,0.30332595580633653,0.18747806075103995,2.0,adverse_100
2003-07-31,2003-08-31,ok,0.004650557985054157,0.00465055798505416,1.0820477489351403,1000,1000,0.0,0.0,100,100,0.2749328299049298,0.164297273281917,2.0,adverse_100
2003-08-31,2003-09-30,ok,-0.027368072250236374,-0.023065732232196042,1.0603283156159236,1000,1000,0.002149310855130475,0.002149310855130475,100,100,0.2828682923887488,0.18875896618310017,2.0,adverse_100
2003-09-30,2003-10-31,ok,0.031204797757378066,0.031204797757378066,0.8653220461091679,1000,1000,0.0,0.0,100,100,0.2560650995287156,0.18593230405579417,2.0,adverse_100
2003-10-31,2003-11-30,ok,0.014611113169181513,0.02100741006449282,0.9391794841958372,1000,1000,0.0031958314698400233,0.0031958314698400233,100,100,0.24680980236814823,0.16436999370883082,2.0,adverse_100
2003-11-30,2003-12-31,ok,-0.029626924599816005,-0.025512313434198547,1.0777881923858672,1000,1000,0.002059016625624625,0.002059016625624625,100,100,0.26548522830129373,0.16471732372456493,2.0,adverse_100
2003-12-31,2004-01-31,ok,-0.019991062070049397,-0.018841962798281903,1.0954755710570172,1000,1000,0.0006176645469662015,0.0015169418508186188,100,100,0.25389143712965895,0.1529350722994939,1.9999999999999996,adverse_100
2004-01-31,2004-02-29,ok,0.04871857737351417,0.05150711935718138,0.8554157999379906,1000,1000,0.001393402901825763,0.001393402901825763,100,100,0.2866644146633833,0.1718886814458248,2.0,adverse_100
2004-02-29,2004-03-31,ok,0.015872046058293135,0.01587204605829314,0.7043892819616506,1000,1000,0.0,0.0,100,100,0.27811719901275944,0.16867753406404,2.0,adverse_100
2004-03-31,2004-04-30,ok,0.008147910828962716,0.010896005952739386,0.9721563973272349,1000,1000,0.0013729560618191865,0.0013729560618191865,100,100,0.2778931398685158,0.16779436930244268,2.0,adverse_100
2004-04-30,2004-05-31,ok,-0.03681427762577236,-0.03681427762577236,0.8720286083361759,1000,1000,0.0,0.0,100,100,0.2588273566525027,0.15567214112923713,2.0,adverse_100
2004-05-31,2004-06-30,ok,-0.028587688418412475,-0.028587688418412475,0.682917224461352,1000,1000,0.0,0.0,100,100,0.27664709721799324,0.1720984548188956,2.0,adverse_100
2004-06-30,2004-07-31,ok,0.03882080395548454,0.04104831972779784,0.7859088205696068,1000,1000,0.0011127352824320997,0.0011127352824320997,100,100,0.26807997180319526,0.16816293644063013,2.0,adverse_100
2004-07-31,2004-08-31,ok,0.024792671360906855,0.03024648128609632,0.7173123936009191,1000,1000,0.0027238651291106512,0.0027238651291106512,100,100,0.27666975978485275,0.17299423370457281,2.0,adverse_100
2004-08-31,2004-09-30,ok,-0.04370760537439396,-0.03438568663507899,0.7397915105294028,1000,1000,0.00465544267009342,0.00465544267009342,100,100,0.2602782928616414,0.15691210123204358,2.0,adverse_100
2004-09-30,2004-10-31,ok,-0.04052989319047365,-0.03491288067836301,0.5466621216727452,1000,1000,0.0028053390282923797,0.0028053390282923797,100,100,0.25362715553494836,0.1555551956951097,1.9999999999999998,adverse_100
2004-10-31,2004-11-30,ok,-0.02878183560551794,-0.018526551111337358,1.3106176341400433,1000,1000,0.0051197527081670085,0.0051197527081670085,100,100,0.21469625865983374,0.0858863684342371,1.9999999999999998,adverse_100
2004-11-30,2004-12-31,ok,0.0022530630061247006,0.002253063006124706,1.2353102709428512,1000,1000,0.0,0.0,100,100,0.10907752459123843,0.05323832704621958,1.9999999999999996,adverse_100
2004-12-31,2005-01-31,ok,0.0033610379931417324,0.017409596263670196,1.0989997572532815,1000,1000,0.007012631154915919,0.007012631154915919,100,100,0.0973024497525025,0.05133220142989893,2.0,adverse_100
2005-01-31,2005-02-28,ok,-0.044624045589551894,-0.03791006324868976,0.8787295895161567,1000,1000,0.003351491373087839,0.003351491373087839,100,100,0.2628801853130034,0.11158183296978827,1.9999999999999998,adverse_100
2005-02-28,2005-03-31,ok,-0.002147774796911933,-0.001132966086629163,0.8317002575581431,1000,1000,0.000506329417787421,0.000506329417787421,100,100,0.25735671867050847,0.11328961998443166,2.0000000000000004,adverse_100
2005-03-31,2005-04-30,ok,-0.0279696469203404,-0.010673031220202288,0.8377854721953211,1000,1000,0.008630425608208848,0.008630425608208848,100,100,0.2413263938160121,0.10644428746530665,1.9999999999999998,adverse_100
2005-04-30,2005-05-31,ok,-0.024212822251210263,-0.017584115045260754,0.6793472056843495,1000,1000,0.0033223105367101735,0.0033223105367101735,100,100,0.2479788914277354,0.11110635352720301,1.9999999999999998,adverse_100
2005-05-31,2005-06-30,ok,0.017054996306474095,0.0170549963064741,1.0827016882839047,1000,1000,0.0,0.0,100,100,0.13041163478609516,0.060488397727517886,2.0,adverse_100
2005-06-30,2005-07-31,ok,-0.019466784184990246,-0.01448332107724273,0.6507173814151778,1000,1000,0.002497683533734646,0.002497683533734646,100,100,0.11900478426658868,0.05518134253345648,2.0,adverse_100
2005-07-31,2005-08-31,ok,-0.027835743678744668,-0.026664567496338866,0.7728237251937871,1000,1000,0.0005838831523978957,0.0005838831523978957,100,100,0.0820476868597096,0.04777164782807616,2.0000000000000004,adverse_100
2005-08-31,2005-09-30,ok,-0.02949763355172693,-0.0160361259526391,1.1081111761532467,1000,1000,0.006711639051525169,0.006711639051525169,100,100,0.22337514151056959,0.09064889410037667,2.0,adverse_100
2005-09-30,2005-10-31,ok,0.022644148425068473,0.025650311425515,1.1080616774222753,1000,1000,0.001498992249366996,0.001498992249366996,100,100,0.0835889389862353,0.05232243062780757,2.0,adverse_100
2005-10-31,2005-11-30,ok,-0.0031781975230769028,0.002782500655846806,1.4119482902477545,1000,1000,0.002989451970712675,0.002989451970712675,100,100,0.21974300118006215,0.10973745799897586,2.0,adverse_100
2005-11-30,2005-12-31,ok,-0.009647807871689411,-0.009647807871689411,0.7268511115854326,1000,1000,0.0,0.0,100,100,0.2297807777316039,0.11220441271978814,1.9999999999999998,adverse_100
2005-12-31,2006-01-31,ok,-0.03737873679980899,-0.037378736799808986,0.6121149260805945,1000,1000,0.0,0.0,100,100,0.22988135671653753,0.11278320160340818,2.0,adverse_100
2006-01-31,2006-02-28,ok,0.0019517491527402397,0.011708746362708232,0.9793280609781763,1000,1000,0.004886416222156231,0.004886416222156231,100,100,0.23162532255586632,0.1008410849712124,2.0,adverse_100
2006-02-28,2006-03-31,ok,0.025256232970470853,0.026714448902730652,0.749853225853129,1000,1000,0.0007264621908308987,0.0007264621908308987,100,100,0.22370328818997431,0.0976586835891113,2.0000000000000004,adverse_100
2006-03-31,2006-04-30,ok,-0.03183437620917483,-0.01587135362850478,0.7706903144609145,1000,1000,0.007953205830783268,0.007953205830783268,100,100,0.21728822345113324,0.09328143195658344,1.9999999999999996,adverse_100
2006-04-30,2006-05-31,ok,0.035698225840680914,0.03569822584068089,0.9956201256524043,1000,1000,0.0,0.0,100,100,0.2155451923695743,0.09711003012116035,2.0,adverse_100
2006-05-31,2006-06-30,ok,-0.00046125540425626305,0.0041799920053186895,1.129200223783598,1000,1000,0.002311447259168578,0.002311447259168578,100,100,0.101912657919332,0.051344374201938894,2.0,adverse_100
2006-06-30,2006-07-31,ok,-0.033060123818727555,-0.02819828406801403,0.7795266972516788,1000,1000,0.00244062379556794,0.00244062379556794,100,100,0.0958375272563972,0.0493918989284577,2.0,adverse_100
2006-07-31,2006-08-31,ok,0.014747261261348257,0.014747261261348255,0.8547365459212408,1000,1000,0.0,0.0,100,100,0.10050766319073011,0.054258114095513205,2.0,adverse_100
2006-08-31,2006-09-30,ok,-0.0002560588757486699,-0.0002560588757486707,0.8447432378126705,1000,1000,0.0,0.0,100,100,0.10087554990034714,0.05173738440575042,2.0,adverse_100
2006-09-30,2006-10-31,ok,-0.0028490913099422726,-0.0028490913099422713,0.8909362390280315,1000,1000,0.0,0.0,100,100,0.09799908191467077,0.04701063553855492,2.0,adverse_100
2006-10-31,2006-11-30,ok,-0.0133468837073925,-0.006860957330540737,1.1934689757712171,1000,1000,0.003256781713235137,0.003256781713235137,100,100,0.22474655559145829,0.09125358636207027,2.0,adverse_100
2006-11-30,2006-12-31,ok,-0.02787984859547506,0.009902282314856379,0.6444021472555803,1000,1000,0.018896320029118657,0.018896320029118657,100,100,0.22481065700502875,0.08859197013295549,2.0,adverse_100
2006-12-31,2007-01-31,ok,-0.05655530871478529,-0.010457846548512879,0.39900187489216876,1000,1000,0.02294940605373564,0.02294940605373564,100,100,0.2283753173729979,0.09112948384051239,1.9999999999999998,adverse_100
2007-01-31,2007-02-28,ok,-0.005129016899386446,-0.001456442276723134,0.6884587967153335,1000,1000,0.0018433602847442196,0.0018433602847442196,100,100,0.2299798938516064,0.0955710136433465,1.9999999999999996,adverse_100
2007-02-28,2007-03-31,ok,-0.009718560034016785,-0.006943878444091122,0.459012991640978,1000,1000,0.0013814599200830373,0.0013814599200830373,100,100,0.22963339757893944,0.09451306267687817,2.0,adverse_100
2007-03-31,2007-04-30,ok,-0.022129507190303422,-0.0031618087070801413,1.0907986870506832,1000,1000,0.009442791982073586,0.009442791982073586,100,100,0.2273947682499214,0.10226633068171559,2.0,adverse_100
2007-04-30,2007-05-31,ok,-0.0052754704356775895,-0.004366620203837436,0.6195241749454503,1000,1000,0.00045259392091605044,0.00045259392091605044,100,100,0.21764190713471462,0.09566196503014508,2.0,adverse_100
2007-05-31,2007-06-30,ok,0.01181386411461832,0.011813864114618317,0.6848721510320737,1000,1000,0.0,0.0,100,100,0.2056001556336737,0.09371102440116374,2.0,adverse_100
2007-06-30,2007-07-31,ok,0.02222918292732088,0.02628374900535787,0.7730087477014675,1000,1000,0.0020192826411940847,0.0020192826411940847,100,100,0.20869352611310985,0.09552174673257671,2.0,adverse_100
2007-07-31,2007-08-31,ok,0.005246731128263491,0.014071862019863041,0.4189906345454769,1000,1000,0.004425482428626537,0.004425482428626537,100,100,0.2152122929651554,0.09814877873618887,2.0,adverse_100
2007-08-31,2007-09-30,ok,-0.015371644140010982,-0.010320553903349579,1.1883018073660747,1000,1000,0.0025340265050430824,0.0025340265050430824,100,100,0.20227492298319988,0.09472143331290127,2.0000000000000004,adverse_100
2007-09-30,2007-10-31,ok,0.05209897159453909,0.059072703358990085,0.6741816147787062,1000,1000,0.0034757019276339357,0.0034757019276339357,100,100,0.20079169440612646,0.09054016320434921,1.9999999999999998,adverse_100
2007-10-31,2007-11-30,ok,0.036059314225167734,0.0426661404970036,0.8014364223803163,1000,1000,0.003292235994715875,0.003292235994715875,100,100,0.21979003172186623,0.09750090427454414,2.0,adverse_100
2007-11-30,2007-12-31,ok,-0.026655112624210775,0.02091745047122053,1.4340268553810147,1000,1000,0.023830902915350848,0.023830902915350848,100,100,0.11557904335111406,0.052206242738208765,1.9999999999999998,adverse_100
2007-12-31,2008-01-31,ok,-0.05453083880716992,-0.048978851052611086,0.9600983017676974,1000,1000,0.002782755974296967,0.002782755974296967,100,100,0.11733079844144763,0.055775923757135165,1.9999999999999998,adverse_100
2008-01-31,2008-02-29,ok,0.05923836838231491,0.059238368382314915,1.760735387382481,1000,1000,0.0,0.0,100,100,0.08056975785817468,0.04186533402810807,1.9999999999999996,adverse_100
2008-02-29,2008-03-31,ok,0.012481251473410244,0.019278140436908443,0.9090904581184627,1000,1000,0.0034048080680282463,0.0034048080680282463,100,100,0.08071536047391195,0.04231797889150127,2.0,adverse_100
2008-03-31,2008-04-30,ok,0.0325309715381652,0.032530971538165206,0.9386219629596945,1000,1000,0.0,0.0,100,100,0.15024613022561817,0.059075842384592424,1.9999999999999996,adverse_100
2008-04-30,2008-05-31,ok,0.06484103377914242,0.07432908131371499,1.1674013308538467,1000,1000,0.004745648492048477,0.004745648492048477,100,100,0.1232477899662774,0.049638209520825406,1.9999999999999998,adverse_100
2008-05-31,2008-06-30,ok,0.08589462767502305,0.08890380020062542,0.6621739304701748,1000,1000,0.0004313801974824661,0.008472117101772578,100,100,0.1176010194215994,0.046677304080045806,2.0,adverse_100
2008-06-30,2008-07-31,ok,-0.03879739942456304,-0.03434280762180255,1.1784861837150948,1000,1000,0.0022305078326592775,0.0022305078326592775,100,100,0.12475403663435142,0.048232511667563815,2.0,adverse_100
2008-07-31,2008-08-31,ok,0.0012759721238192146,0.01263407534958349,1.4730979265305588,1000,1000,0.005686341502688588,0.005686341502688588,100,100,0.11255285871331941,0.05162784949578764,2.0,adverse_100
2008-08-31,2008-09-30,ok,-0.009256441417842787,-0.0065005624175285045,0.8595972162331238,1000,1000,0.0028863174885356163,0.004461496507726604,100,100,0.12795671261367283,0.05205861557470648,2.0,adverse_100
2008-09-30,2008-10-31,ok,0.014558460490318666,0.0192225880357218,0.9300104522331865,1000,1000,0.0,0.009380078730199635,100,100,0.10344307851988405,0.04970698577523737,2.0,adverse_100
2008-10-31,2008-11-30,ok,0.03221382703578745,0.03221382703578745,1.2389910789943417,1000,1000,0.0,0.0,100,100,0.08693698082650814,0.049345299832930366,2.0,adverse_100
2008-11-30,2008-12-31,ok,0.028758443381480776,0.028758443381480786,1.1050363001349974,1000,1000,0.0,0.0,100,100,0.08811697123863341,0.04707434561910415,2.0,adverse_100
2008-12-31,2009-01-31,ok,0.024981456014200622,0.06739917506689862,1.5724226933065282,1000,1000,0.021208880876004317,0.021208880876004317,100,100,0.08888481570350393,0.04987477385205982,2.0,adverse_100
2009-01-31,2009-02-28,ok,0.033758285563835665,0.03375828556383565,1.0814941201632697,1000,1000,0.0,0.0,100,100,0.19810497020876122,0.07434914840786853,2.0,adverse_100
2009-02-28,2009-03-31,ok,-0.0033910160743196513,-0.0033910160743196457,1.6235616522553897,1000,1000,0.0,0.0,100,100,0.30320792096861754,0.18836449408634337,2.0000000000000004,adverse_100
2009-03-31,2009-04-30,ok,0.007119542936556276,0.007119542936556268,2.41054139654824,1000,1000,0.0,0.0,100,100,0.14531451477230956,0.057523805954751456,2.0,adverse_100
2009-04-30,2009-05-31,ok,-0.07613933527445944,-0.07613933527445947,1.2654313453769155,1000,1000,0.0,0.0,100,100,0.15251410560613726,0.060711108152423685,1.9999999999999996,adverse_100
2009-05-31,2009-06-30,ok,0.009167268569239419,0.009167268569239405,0.9827447458588084,1000,1000,0.0,0.0,100,100,0.1547290177174054,0.06550960737537136,2.0,adverse_100
2009-06-30,2009-07-31,ok,-0.013008979343248307,-0.013008979343248312,0.7938958948732975,1000,1000,0.0,0.0,100,100,0.16496444246402583,0.06974035781282135,2.0,adverse_100
2009-07-31,2009-08-31,ok,-0.06252991067604928,-0.06252991067604928,1.0135551340196933,1000,1000,0.0,0.0,100,100,0.1742724795347951,0.07055866155078683,2.0,adverse_100
2009-08-31,2009-09-30,ok,0.00616510144882256,0.006165101448822561,1.3378682035695397,1000,1000,0.0,0.0,100,100,0.1065951901924051,0.05826271102550061,2.0,adverse_100
2009-09-30,2009-10-31,ok,0.048915823154348455,0.050269371472721584,0.9655740113221423,1000,1000,0.0006767470893029946,0.0006767470893029946,100,100,0.11451466987035148,0.06649544182171606,2.0,adverse_100
2009-10-31,2009-11-30,ok,-0.052617873800769654,-0.04104162738230336,1.6345906943717252,1000,1000,0.005788129241455215,0.005788129241455215,100,100,0.15411472736083467,0.06929613913385621,2.0,adverse_100
2009-11-30,2009-12-31,ok,0.055638133742272416,0.05910123910561691,1.0728882920736256,1000,1000,0.0017314453320616539,0.0017314453320616539,100,100,0.16207246844177148,0.07286485800311701,2.0,adverse_100
2009-12-31,2010-01-31,ok,-0.050549123197621934,-0.02928056905258958,1.3105681657512844,1000,1000,0.01063448933099654,0.01063448933099654,100,100,0.2321073819950431,0.09838016391844936,2.0,adverse_100
2010-01-31,2010-02-28,ok,0.0015825476992397927,0.001582547699239792,1.3268415717034838,1000,1000,0.0,0.0,100,100,0.16087800411392775,0.07362574742227342,2.0,adverse_100
2010-02-28,2010-03-31,ok,-0.005728773457895111,0.008345398002363783,1.168538346114935,1000,1000,0.008840567599659383,0.01677732212943831,100,100,0.1419562944655202,0.06570179834936002,2.0,adverse_100
2010-03-31,2010-04-30,ok,0.026553490362180236,0.029149960225121983,1.0387391951257716,1000,1000,0.001298090843387254,0.001298090843387254,100,100,0.1294726984351978,0.06856488940276818,2.0,adverse_100
2010-04-30,2010-05-31,ok,-0.012211491849661492,-0.008731003645685485,0.7246369040206877,1000,1000,0.0017400492164757618,0.0017400492164757618,100,100,0.1434061789724011,0.07403844376059529,2.0,adverse_100
2010-05-31,2010-06-30,ok,0.010591561518402931,0.020916495110602,0.6714290991706398,1000,1000,0.005162775939014475,0.005162775939014475,100,100,0.13373931313487644,0.06829383644808054,2.0,adverse_100
2010-06-30,2010-07-31,ok,-0.002044730541666118,-0.0005138345138025348,0.995056375728103,1000,1000,0.0007653393357461158,0.0007653393357461158,100,100,0.12939866802324476,0.0698397954672455,1.9999999999999996,adverse_100
2010-07-31,2010-08-31,ok,-0.022438444099823877,-0.009706414009810671,1.3780014062193198,1000,1000,0.006365747635571762,0.006365747635571762,100,100,0.29569833768619636,0.16110108441063567,2.0,adverse_100
2010-08-31,2010-09-30,ok,-0.0008267712716107656,0.00369570958992938,1.2985167454484294,1000,1000,0.0022615231211602195,0.0022615231211602195,100,100,0.31170939043255846,0.14162967224873688,2.0,adverse_100
2010-09-30,2010-10-31,ok,-0.03924935533069171,-0.031300300802326125,0.8598208409695962,1000,1000,0.00397453244395366,0.00397453244395366,100,100,0.29069617882124854,0.12705080203469293,1.9999999999999998,adverse_100
2010-10-31,2010-11-30,ok,0.02254261057050538,0.02490201625971145,0.5232450797154474,1000,1000,0.0011795683738084228,0.0011795683738084228,100,100,0.29055964404166135,0.12950294310190083,2.0,adverse_100
2010-11-30,2010-12-31,ok,-0.01676164366622257,-0.004796012439757622,1.111973982383748,1000,1000,0.005983355490685221,0.005983355490685221,100,100,0.29293340198412243,0.1345888619194386,2.0,adverse_100
2010-12-31,2011-01-31,ok,-0.008820861462471961,-0.008047216928340921,1.0726063816720268,1000,1000,0.00038679673848077676,0.00038679673848077676,100,100,0.2622592086452111,0.11924603576734777,1.9999999999999998,adverse_100
